May 9, 2016,30,Surprised by the high ratings,As Aussie Pizza lovers maybe we expected more from this place. Two above-average Pizzas was our choice and honestly there wasn't much to it. Just further proof of our high standards in Aus;
;
"May 5, 2016,50,Totally worth it,""Pricey but totally worth it, this pizza were the best we've eaten in North America ! We got two 20$ pizza for two but could ve shared one for two person and it would still have been enough. Very nice waiters two.""";
;
May 5, 2016,40,Good pizza napoletana,We went to Tony's for lunch. We shared a Ceaser's Salad and had both the Pizza Margherita Napoletana. Food was very good and the pizza had just the right size. It's a bit pricy but it's worth it.;
;
May 4, 2016,50,Outstanding Pizza,This restaurant offers many different types and varieties of pizza. I guarantee which ever one you choose will taste delicious.;
;
"April 28, 2016,40,Tony's Pizza,""Very good pizza , but if you are in the mood for meatballs get the gigantic meatball with marinara sauce. This is to die for .""";
;
"April 23, 2016,40,Great pizza but too busy!,""The pizza in this place is great, and is worth the wait in my books. However it's soooo busy that you have to be prepared to wait 1.5/2 hrs for it. The service is fantastic too. Would recommend this place to anyone visiting SF""";
;
"April 20, 2016,40,best pizza house in the country,""i love this place. sometimes i got get a slice and other times i explore different types of pie from all over. each pie is itself not the best in the city but overall, the diversity and quality of the selection is impeccable.""";
;
"April 20, 2016,50,Best Pizza Ever,""As the title states, tne bedt Pizza ever. Picked Tony's from tripadvisor reviews and we were not disappointed. Tne place is chilled, service great and food amazing A musr for all visitors..""";
;
"April 19, 2016,50,Great pizza!,""The food was excellent. The wait to get a table, not so much.... but in the end, worth it. So many different styles of pizza to pick from - there's something here for everyone!""";
;
"April 16, 2016,50,Delicious pizza,""Huge slices of delicious wood stove pizza. We had the picante and it was great! Would definitely come back. There is often a line though, so be prepared to wait.""";
;
"April 11, 2016,50,Mama Mia,""The BEST pizza, cant wait to go back! The menu is huge! Love Artichoke Joe and the argula pizza, I'm dreaming of it still!""";
;
"April 8, 2016,50,Awesome pizza!,""While the wait was long, the pizza made it worthwhile! We would definitely eat here again. The crust was excellent! Crisp and flavorful as Pizza crust should be. They use top quality meats with bold flavors - exactly what I am looking for in pizza.""";
;
"March 27, 2016,30,""Great people, average food"",""Prices are right, service is great, food is average. Was expecting more given the reviews but have to say was underwhelmed by the quality.""";
;
"March 23, 2016,50,Great selection and variety of pizzas!,""Amazing variety of pizzas here. You can even choose the different type of cooking method (gas/wood oven), and temperatures to cook the pie in! Great service, cozy atmosphere, great pizza.""";
;
March 23, 2016,50,AWESOME!!!,The best pizza we have ever had. Didn't leave you with that over stuffed feeling sat outside in the beautiful neighborhood would love to go again.;
;
March 14, 2016,50,Margarita,One of the best pizza who ever make the pizza in this place God blast hem or her wow we really really enjoy the our table pizzas we will be back for sure!!!!;
;
March 12, 2016,50,Get the New Yorker!,The menu said the New Yorker pizza won some kind of world championship for pizza so we thought we should try it. Holy cow was it good. The chunks of ricotta made the taste so unique. Absolutely loved it!;
;
"March 11, 2016,50,Amazing,""I would go back in a heartbeat :)) The pizza was fantastic and the staff was incredibly helpful. Went on a tip from an Uber driver, so glad we tried it out.""";
;
March 6, 2016,50,Great Pizza!,We had two great Pizzas and as a dessert an extraordinary Tiramisu. The waiter was exceptional and we felt like in Italy!;
;
"February 22, 2016,30,pizza not bad (Im italian),""I went in this place with my friends, all Italians people! The pizza wasn't bad..but without salt. Just a little expensive for one pizza..here 19$, in Italy 8€!!""";
;
"February 19, 2016,50,For East Coasters Too,""Perfect Pizza...order at the take-out and eat right at the tables in front. Like Times Square Pizza was in the last century. Fold it in half, let the sauce drip out on your paper plate and enjoy like a real 'slice-a-pizza'!""";
;
"February 17, 2016,50,The Best Pizza,""Without a doubt this is the best pizza menu I have ever had the pleasure of holding in my crust loving hands. I highly recommend the thin crust, it was fantastic. Sold beer list also.""";
;
February 16, 2016,50,Fantastic location and food,We visited on Valentine's Day and waited 90 minutes for a table. It was worth the wait. We sat outside and it was amazing weather for a February evening. The food was great! Highly recommended.;
;
February 14, 2016,50,Favorite north beach pizza spot,Their pizza is worth the wait in line. I usually just do the counter service. I have yet to actually grab a table and eat in the restaurant. Be sure to grab a drink next door at Nick and Tony's after your pizza.;
;
"February 10, 2016,50,Excellent pizza and friendly place,""We had the Gigante Meatball and a Neapolitan Pizza. Both were delicious! The bartender, hostess, and waitress were friendly. Nice place and we would definitely return to try some of the other menu items.""";
;
"January 25, 2016,50,""Traditional Italian pizza, great ingredients"",""Love this place, ingredients are fresh and shipped in from Italy and you taste the difference. If you're looking for an American style pizza, look elsewhere.""";
;
January 22, 2016,50,Great tartufo pizza,One of my best pizzas ever tried. I hardly recommend this place. Nice service and atmosphere. A must in the Italian quarter in San Francisco.;
;
"January 22, 2016,50,Best pizza outside of NYC. Really!,""Great village location. Safe at night. Great food,service crowd.large menu, variety wonderful. Quality great.""";
;
"January 16, 2016,50,Fast & Easy Slice,""My wife an I stopped at the slice twice during our stay. The pizza was excellent with very large slice served, The lines can get long sometimes.""";
;
January 11, 2016,50,Great pizza with extensive choices,Incredible choice of perfectly selected pizza variety. I like most of their signature pizzas. All the topping goes well with each other and made to near perfection. Although pizza a bit dry cause of coal but topping makes up for it.;
;
January 5, 2016,50,best authentic pizza I've had in America,Cute place. Great date spot. Phenomenal pizza. We had the margherita. Will definitely be a staple for me when I am in SFO;
;
January 3, 2016,50,Great pizza,The place was crazy busy but food was delicious. We got the meatballs and margarita pizza. Both were great. Wait was long but given the food we could see why.;
;
"December 20, 2015,50,Local pizza delight,""Heard great things, not disappointed. What fun, no stress, awesome menu. We had such a great family meal.""";
;
December 17, 2015,50,Great Pizza,Didn't care to sit next to the bathroom but we were there for the pizza. And the pizza was fabulous. Definitely pricey for pizza but what isn't in SF;
;
"December 6, 2015,50,Fantastic Italian food!,""One of the best meals on our trip. Prompt and friendly service, clean and beautiful pizzas. If you love real espresso coffee this is one of the only places to get it! Just like in Australia!!!""";
;
November 25, 2015,50,No question,Best pizza ever ever ever ever!! Great crust. Just the right amount of sauce. The large might have been the largest large I've seen. Ask to cut into more slices and could easily serve 6 ppl.;
;
November 21, 2015,50,Great pizza and location,Loved the pizza and the meatballs. Very tasty. Nice intimate seating inside. Sitting at the bar looked pretty fun too. Would for sure go back. The outdoor seating was also great for some people watching.;
;
"November 12, 2015,50,Thin crust pizza your thing??? This is the place!,""Recommended by our Chinatown food tour guide, Tony's was just what we needed after a morning of dumplings, pork buns and egg tarts. Delicious thin crust pizza, eaten at a street side table. Price performer and great tasting, hot, fresh pizza!""";
;
"November 10, 2015,50,Really good!,""We took a city tour and the driver recommended the place. It was definetely as expected";" good service, good food and really diferrent styles of pizza."""
;
"November 7, 2015,40,Great pizza,""Lots of great different cooking styles of pizza. Open fire that you can see you pizza being cooked on. Only pizzas though, no other choices. Had the famous margarita and a large New Yorker both which were great""";
;
"November 1, 2015,50,Always Perfect,""Tony's never disappoints! Wonderful service and even better food. Order the Meatballs- any kind, they are amazing! Pizza is always on point too!""";
;
"October 31, 2015,50,Loved the place!,""My partner and I absolutely loved this place. It's in a really cool area of North Beach and we would definitely go back! We loved all the different types of pizzas at the different temperatures - a very cool USP! Excellent service, too!""";
;
October 26, 2015,30,OK so we finally went.,With all the crowds we thought we'd finally try Tony's. The service was good and the ambiance was nice and we had the award-winning Margherita pizza. Frankly the Caesar salad was better! Not bad pizza but really nothing to write home about.;
;
"October 17, 2015,50,Greatest pizza!,""Had the Margarita, and the Napolitanapizza+ mushrooms and spinach salad, and the Kinoa salad, all portions were great""";
;
"October 16, 2015,50,Excellent Pizza and Gluten Free Choices,""We were a party of 10 and were seated outside which was nice. The sicilian pizza, margehrita, and gluten free past were all delicious. Would definitely re-visit.""";
;
"October 7, 2015,50,Best pizza,""This pizza was amazing! We split a small pizza and it was perfect. The crust was crispy, sauce and the cheese were both very high quality. One of our best meals while visiting. Will be back!""";
;
October 7, 2015,50,Awesome!!,Phenomenal pizza!!!! Great service. Complicated menu but very knowledgeable wait staff!! No wait if u go early. Nothing else to say. Just great.;
;
October 7, 2015,50,Great Pizza,Service and food was great! The salads are huge. You could share it with at least 3 people. The pizza was amazing. We highly recommend the New Yorker!;
;
"October 1, 2015,50,Best Pizza in Little Italy ... and San Francisco!!,""If you are going to Little Italy in San Francisco, this is THE place to eat!! The food is outstanding, and the service is just as good!! A definite must if you are going to San Francisco!!""";
;
September 28, 2015,50,Mmmm…pizza!,Awesome pizza in North Beach. Lots of selection and the pizza is packed with flavor! Great wait staff.;
;
"September 28, 2015,40,""Very good, but not the best!"",The pizza's we ordered were delicious but by no means the best pizza I have ever had. Service was good and the waiter was great at explaining everything - who knew there were so many temperatures to cook a pizza!";
;
September 25, 2015,40,Fantastic Pizza,Went for lunch with friends while in San Francisco. Waited 45 minutes for a table but it was well worth it. Good service and great pizza.;
;
September 23, 2015,50,Best Pizza in SF,The wait was 45 minutes but COMPLETELY worth it. Plus they are in the 21st century and will text you when your table is available. Skip appetizers and save room for the pizza. Get the New Yorker. Amazing.;
;
"September 22, 2015,50,Pizza Heaven,""Being transplanted Michiganders, we had to try the Detroit style pizza. OMG!! It was soooooo good! The spinach salad was also delicious. Service was attentive without being too much.""";
;
September 15, 2015,50,Amazing pizza,Recommended to my by some locals that i knew. The best pizza i've had since my trip to New York years ago. It is a bit pricey for a couple slices so if that doesn't concern you should dine here.;
;
September 14, 2015,50,Great place,Margherita Pizza at it's best. Me and my wife were in the area for our daughters graduation and were walking through little Italy and came across this place. We sat outside on the street which is really the ideal location. The crust is absolutely amazing!;
;
"September 10, 2015,30,Not as good as the hype,""A nice funky place with very affable staff, but the pizza did not live up to the hype. We ordered the award winning New Yorker and it was quite bland. Still, pizza is a matter of taste......... Very nice hard cider though!""";
;
September 9, 2015,30,why famous?,it was just good pizza - can't understand it won prizes. the place were we go often here in brussels is so much better;
;
"September 4, 2015,30,A little extra?,""The pizza was great, but I found a larger chunk of wax paper in my pizza. Apparently it's what they use to separate the mozzarella slices. Mistakes happen and part of my pizza was comped, but I still wasn't thrilled with the experience.""";
;
"September 4, 2015,50,The best food we had in San Francisco,""This is a fantastic place in Little Italy, very popular with locals. Food was excellent and there's a great range of gluten free options. We went for lunch and had to queue even though we got there bang on opening. Service was good. Highly recommended!""";
;
August 27, 2015,50,Great Pizza!,After standing in line for 45 minutes to get a table we finally got our treat. Really good pizza!!! I strongly recommend a visit to this place if your are going to SF.;
;
"August 23, 2015,50,Best Pizza Ever,""We did the take out next door and not the sit down because we were rushed for time, but this was possibly the best pizza I have ever had. These guys have it down to a science. Would definitely go back.""";
;
August 18, 2015,50,Absolutely unique experience,If there was a six rating I would have rated this place at 6!!!!! Absolutely the best pizza I ever had ( we tried the New Yorker). Service was top. Waiters were smiling just before closing time. Highly recommended !;
;
August 16, 2015,50,Great pizza strong drinks,This place does have the best pizza in town. I always stop by when I am in town to grab a pizza. The booze is strong and the staff is great. The only problem is there is usually a 15 min wait.;
;
"August 16, 2015,40,Worth the hype,""Really good pizza, at reasonable prices and a slice is enough to fill you up. My only complaint was they had run out of most of the toppings when I ordered.""";
;
"August 12, 2015,50,DELIGHTFUL,""We had an amazing experience, loved the staff who where extremely friendly and attentive. I had the Margherita and was to spectacular!""";
;
"August 9, 2015,40,Not all the hype it was made out to be,""Crappy ambience, long wait and mediocre pizza. Waiters were knowledgeable and fun but food was very over rated.""";
;
"August 9, 2015,50,Perfect pizza,""Perfect pizza! The menu, pizza, and service were all great. Be prepared to wait for a table, but you can hang out in Washington Square Park while you wait. They will call you on your cell phone when your table is ready.""";
;
"August 7, 2015,40,Busy pizzeria,""Excellent wood-fired pizza. We enjoyed the margarita pizza, prosciutto with arugala & goat cheese and a meat lover pizza. All were well-done. Wait staff friendly & attentive.""";
;
"July 31, 2015,50,Great Italian pizza,""Very good pizza, great service, fast and not exactly economic, but worth the value. Located in a nice area, and close to other restaurants and the Wharf.""";
;
"July 30, 2015,50,Fantastic pizza,""Some of the very best thin crust pie you'll ever find. Crunchy, delicious crust with a perfect balance of ingredients. Do not skip it if you're hungry in North Beach.""";
;
"July 28, 2015,50,Excellent Pizza,""Great pizza! Flavorful sauce, nice crust, fast service, moderate prices. Award winning pizza in North Beach, San Francisco. Go early, it fills up. You cannot go wrong.""";
;
"July 27, 2015,40,Extensive Pizza Menu,""Be prepared to wait at least 30 minutes for a table. Extensive menu of mostly pizzas. Kind of pricey. Portions are quite large. I've had better pizza elsewhere, but it's supposed to be an award winning place, so worth checking out.""";
;
"July 27, 2015,50,Outstanding Pizza Napoletana,""Wow, wow, wow! We were seven and ordered three pizzas. They were all delicious, but the Tartufo is a must! Excellent service and location made this a memorable meal. Take the bus or the cable car and walk around. Lovely!""";
;
"July 24, 2015,30,""Great pizza, but slow service"",""The pizza was excellent, a good size and reasonably priced. But we went during lunchtime, and had to wait half an hour for a table, and then another half an hour for them to cook our pizza.""";
;
July 23, 2015,50,One of the top pizzas ever,Many different options on ovens and styles of pizza...walked 2 miles from convention center worth every step...be prepared to wait for table and open seating at bar (bartender was phenomenal).;
;
"July 23, 2015,50,Tasty but impossible to finish,""The 'New Yorker' pizza (award-winning) was extremely nice but it was so big two people could hardly eat half of it! The crust was a bit on the hard side, though.""";
;
"July 21, 2015,50,Worth the wait,""This is the best pizza I have every had and the garlic green beans were great too. There are so many types of pizza to choose from we had the cali italia which had Gorgonzola, fig jam, balsamic glaze and Italian ham.""";
;
July 21, 2015,50,Great Pizza!,Our tour guide highly recommended Tony's for pizza while we were in San Fran. At 3 in the afternoon there was nearly a 2 hour wait so we couldn't get in....but they directed us to their sister restaurant next door...Slice....same pizza but take out. Delicious!!!!!;
;
"July 21, 2015,40,Pretty good pizza but not sure it was worth the wait,""This pizza place is pretty popular and there was a long wait list as they do not take reservations. When we finally sat down along the outside of the restaurant on a slanted street, we ordered a few pizzas and found them to be pretty...More""";
;
"July 21, 2015,20,Closed on tuesdays,""Tony's was highly recommended and we tried to go here, but alas, it was a Tuesday, and they are closed on Tuesdays. Oh well, you win some you lose some. However, I peeked into the window and the place was hustling & bustling. I observed some customers try to go in, but someone very rudely practically pushed them out and said that they were closed on Tuesdays. It looked like there was a private party, so I can understand the customers' confusion. Had there been a sign on the door that said """"closed for private party"""" it would have changed the perception of the customers. I haven't eaten here, so obviously I cannot comment on the food, but I was surprised at how rudely the potential customers were treated, and it made me not want to visit this place again. I suppose I'm sensitive as I have dear friends in the restaurant industry, and customers are precious as it is a fickle industry. Next time, if you are closed, be closed, but if you are having a private party, let us know that as well so there isn't any confusion.""";
;
"July 21, 2015,50,Worth the wait,""This is the best pizza I have every had and the garlic green beans were great too. There are so many types of pizza to choose from we had the cali italia which had Gorgonzola, fig jam, balsamic glaze and Italian ham.""";
;
July 21, 2015,50,Great Pizza!,Our tour guide highly recommended Tony's for pizza while we were in San Fran. At 3 in the afternoon there was nearly a 2 hour wait so we couldn't get in....but they directed us to their sister restaurant next door...Slice....same pizza but take out. Delicious!!!!!;
;
"July 19, 2015,50,Really good pizza,""On the plane out west, my wife watched a segment about great pizza places across the country on the Travel Channel,mans the first one featured was Tony's. We came early in the evening, and we only had about a 10-15' wait (they will call your cellphone as you check out the shops and Washington Square nearby). It's possible to get almost any style of pizza here, and the menu tells you the type of oven and temperature at which each type is baked. For a guy who thinks Papa John's is pretty good, it gave me a chance to try some more adventurous ingredients, and Tony's staff didn't disappoint.""";
;
"July 19, 2015,50,Miss Margherita,""Waited a while on a Saturday afternoon to enjoy a pizza of legend. We ordered the Margherita pizza (they make only 73 per day because of the special dough) and were told… your pizza is the second to last of the day! Surprisingly less than five minutes later a somewhat plain looking pizza arrived. My wife and I took our first bite. Instant bliss filled my mouth… the dough divine, sauce simply super, magnificent mozzarella, and beautiful basil blended together in the best way imaginable. Till next time… I miss Margherita!""";
;
"July 19, 2015,50,Authentic pizza at a great price,""Our tour guide recommended this place, and we were glad he did. The pizza was wonderful and very reasonably priced. We saw some other great looking dishes being served to other diners. We waited a short time for an indoor table (out of the San Francisco cold weather) and we were glad we did.""";
;
July 16, 2015,50,Amazing pizza!!,Picked the restaurant from Trip Advisor. Had to wait for table but nice n relaxed in bar to have a drink. Menu was really good with various pizza bases n toppings that were different. Pizzas were excellent. Would definitely recommend but go before you want to eat n have a drink when you wait for a table.;
;
"July 15, 2015,40,Good Pizza,""Place is located across the street from Washington Park, corner of Union and Stockton in the North Beach (little Italy) area. Our tour bus guide recommended this place as the best in SF. I can't vouch for that as I have not eaten in many places but the pizza here was really good. They even served my favorite, Sicilian slices- YES! However the place is always crowed and at least an hour wait. The good news is they have a take out place right next door so if you want to order a pie or slice to go you can either eat at the public tables outside or take it to the park across the street. Worth waiting for...""";
;
"July 15, 2015,50,""Great pizza, great atmosphere"",""We visited Tony's on the recommendation of another couple also visiting San Francisco. We arrived for lunch and noted that there was a bit of a wait so we asked if we could sit at their large bar. Not a problem, bar is first come first serve. Looking back, I'm super glad that there were no tables available because the bar is the place to be. The bartender is super friendly, personable, and welcoming. He was a huge part in making it an enjoyable experience. The other great part about the bar are the number of regulars who roll in and the relationships you can see that have been formed with the staff. We ate, we drank, we loved it. Menu is huge for a pizza place. It made it difficult to choose because there were so many amazing options. Oh yea, and when we did eat the pizza it was superb. If I lived in the city, I would definitely become a regular.""";
;
July 15, 2015,50,AMAZING PIZZA!!! Must go there!!!,Hands down the best pizza I've ever had! We got Margherita and New Yorker! Both were Perfection but Margherita was definitely the Best pizza I've had in my life! Hard to describe! Must try it to understand! Service in all aspects was perfect!;
;
"July 13, 2015,50,Yummy!,""Delicious pizza and good service. Loved the flavor of the pizza and enjoyed the attention to service. good experience, would recommend.""";
;
July 12, 2015,50,Great food,Great food and great service. Randomly stopped in for an early dinner and was pleasantly surprised. Very nicely appointed restaurant with a pleasant atmosphere.;
;
"July 9, 2015,50,Incredible,""We stopped at the slice house and were blown away. This was fantastic. The line can be quite long, so plan on eating at off times or plan to wait. It will be with it! Closed on Tuesdays.""";
;
"July 9, 2015,50,The pizza was amazing!,""Being Italian, we are very particular about our pizza. Some of us had the thin crust, and being Sicilian, I had the thick (Sicilian) one. Both were amazing! You can't miss out on this. The lines will probably be long, but worth it.""";
;
July 8, 2015,50,Best pizza in San Francisco!,Took a day tour and our guide recommended Tony's and it was outstanding. So much so we went back the next day for lunch!;
;
"July 5, 2015,40,The pie is worth it,""Winning awards is one thing, repeating it on a regular basis for customers is another....the food lived up to expectations, and the service was also attentive and friendly. With a huge selection of styles and crusts, we'll be back next time we're in SF.""";
;
July 3, 2015,30,Delicious but not good service,Family with 4 kids! The food was super delicious but the place was more than crowded and service was really defficient!!;
;
"July 3, 2015,50,""Pizza, place, location and atmosphere: Perfect!"",The pizza is really good. They also make amazing drinks and they serve awesome beers. Must go!!! The people working are very nice.";
;
July 1, 2015,10,Pizza,Terrible service and lousy pizza. Your better off eating on the pier. Not sure how they received the accolades. 3 hour wait for pizza that had practically inedible toppings.;
;
"June 30, 2015,50,Pizza joints,""Worth the wait and deserves the reputation! Suggest to go at a quiet time, we went during the Gay Prode March after having watched for an hour or two and the wait was still 30mins. At other times it can apparently be over 2 hours...""";
;
"June 30, 2015,50,""Flying to hong kong , most stay at san francisco for 20Hours"",""very good place for dinner or sharing a good time with friends to enjoy good drinks, great service, great food, service and also very fast, highly recommended""";
;
"June 29, 2015,50,Little Italy restaurant,""We woke up on our last day in SF and really wanted to find a place to eat in North Beach, also known as Little Italy. We looked at reviews and this place got a lot of good reviews. It did not disappoint! Delicious food.""";
;
June 25, 2015,50,Great Pizza and huge menu,One of the best Pizzas I've had outside of Italy. The types of pizza are staggering. Each type is prepared in its own special oven. Highly recommended.;
;
"June 22, 2015,50,""For Pizza, there is only Tony's!"",The best pizza in little Italy and all of SF! Get there before it opens or make reservations to avoid the wait. I stop there every time I'm in SF.";
;
"June 20, 2015,50,Great Pizza,""If you are vegan, try the Marinara Pizza. This wood fired pizza comes without cheese.I just happen to walk by and was able to sit right down to eat without waiting. Thumbs up!""";
;
"June 19, 2015,50,Best Pizza ever!,""We wanted to try Tony's Pizza as it had such a huge rating everywhere I looked and boy it lives up to its reputation this is the best pizza I have eaten ever, no wonder he has a pizza school others could learn from him!""";
;
June 18, 2015,50,Great pizza,I know why some people say it's the best pizza anywhere. So good and fresh. The crust has to be the best I've ever had. A must stop to at least compare to what you think is good pizza.;
;
"June 15, 2015,50,Get a Slice!,""Great pie, and I come from North East. The wait can be long but if you need pizza, you need to go to Tony""";
;
"June 9, 2015,50,Best Pizza Ever,""So impressed with this pizza we had, no queue on Monday lunch. Really impressed, fresh, quality ingredients. Can really taste the different types of dough and ovens/temperature they use. Great stop in Little Italy.""";
;
"June 6, 2015,50,The best pizza!!,""We ate at By the Slice, which is next door to Tony's Napoletana. This pizza is so good and it was great to get a slice to go. The employees were very nice and accommodating!""";
;
May 29, 2015,50,Very great!,The pizza was outstanding. The blend of the cheese and meats were great! I couldn't believe how awesome this dining experience was!!!;
;
May 26, 2015,50,Best Pizza EVER,Love everything except the long line to get in:)) Well worth the wait...they have a take out store front next door which is not as good..not sure why but it isn't...try the meat balls and the green beans...our favorite pizza was the New Yorker..;
;
"May 19, 2015,50,Best pizza outside of Napoli,""This is the best pizza i have ever had in the United States! Seriously, go try it yourself! The attached pizza by the slice place is great if you are in a hurry! So good!""";
;
May 19, 2015,40,Horrible service. Great pizza.,The appetizer with the fried bread and pancetta and straciatella cheese was really good. The margarita pizza was good. The pizza with the mozerella then th sauce then sausage was great. Service is horrible.;
;
May 15, 2015,50,Great pizza,We are visiting from Georgia and was told this is the best pizza ever. So we thought we would try the pepperoni and sausage pizza. It was delicious!;
;
"May 13, 2015,50,Best Italian Pizza in SanFran,""Truly the best and the most extensive menu ever. We had the Quattro as that was enough for us. It was absolutely unique and delicious. If you're hungry, go for the large, oblong pizzas packed with lots of ingredients. Their ovens are amazing!""";
;
May 13, 2015,40,Great pizza near Fisherman's Wharf!,We got take out and really enjoyed the pizza from here. They have everything from plain to trendy ingredients. Worth a visit!;
;
May 12, 2015,50,Best pizza ever,Had to wait an hour as you can't book a table but you can see why when you get your pizza...absolutely amazing! Well worth the wait. Reasonably priced and a great experience. A must do for all visitors to San Francisco!;
;
May 12, 2015,50,Amazing margherita pie.,The wait is well worth what you get here. Lively and fantastic fare offered here at this mainstay of Italian cuisine in SF. Try the XL size pie too. More of a good thing is always good. Mangia!!!;
;
"May 7, 2015,50,Great Pizza in a lively environment,""Tony's Pizza Napoletana is the real deal. Its been awarded best pizza in the world several times and I can see why. The place is packed, so expect a wait. The Little Italy neighborhood is enchanting, so the wait is not a problem.""";
;
April 23, 2015,50,Best pizza ever,Our concierge told us Tony's was the best and they were wrong. We were also told to get there early because they get very busy. We only had to wait 15 minutes at lunchtime. The pizza was fantastic. I would go back.;
;
April 21, 2015,40,Great Pizza,Went to the take out counter and got a piece of pepperoni to take and walk with. Very tasty pizza just what I was looking for. Get here early in the evening as they close early.;
;
April 19, 2015,40,Very good pizza,We waited almost an hour for a table and we were not disappointed. Their award winning margharita pizza is delicious. Service is friendly.;
;
"April 15, 2015,50,Best pizza,""Best pizza in San Fran and such friendly staff. I cant wait to go again. It is well worth the wait, and i am willing to wait for such great pizza""";
;
April 11, 2015,50,Great pizza and service.,We didn't have a booking but managed to get seats at the bar on a Saturday night. Pizza was great - wood fire. Pasta also great. Staff were really friendly. We would highly recommend it.;
;
April 5, 2015,50,Closest Pizza to the Michalangelo in Naples,If you're a pizza lover look no place else... Pizza world champion for the last few years tony's promises the myth it holds about their pizzas simply authentic and outstanding... all possible varieties offered form deep dish to thin crust...;
;
April 4, 2015,50,Great place to eat.,Great place to eat and enjoy as a family. Get there early or expect a wait. If you need there is a nice little park across the street to pass the time.;
;
"April 1, 2015,50,A real taste of Italy ...,""One advice... Go there! Awesome food, great service... I felt like I was back in Rome for one night! I will be back there very soon! :)""";
;
"February 25, 2015,40,It was delicious,""Really loved the pizza here-excellent fresh salads, great bottles of wine and delicious thin crust gluten free pizzas! We will definitely come back!""";
;
"February 25, 2015,30,20th anniversary trip,""it was OK at best, don't let them full into think it's New York quality pizza because it isn't! it's good don't get me wrong, but nothing to write home about""";
;
February 24, 2015,50,Yum!,I love this place! The New York pizza is to die for. Great staff and unique fabulous drinks. It can get crowded but it is worth the wait.;
;
"February 16, 2015,50,Neapolitan pizza abroad,""First American and non Neapolitan to win World Championship of Pizza Makers, Tony serves a 100% original Neapolitan pizza in the heart of San Francisco’s Little Italy. True to be told, the menu is not limited to pizzas but also includes pastas. Highly recommended.""";
;
"February 14, 2015,50,Wonderful and tasty!,""Great place for pizza in San Francisco, close to City Lights Bookshop...after Pizza you can walk down to Pier 39... The best Pizza in the world!""";
;
February 5, 2015,50,This pizza is the best!,We had dinner outside at this restaurant and the food was unbelievably good! Well priced and creative options. I hope I get to go back someday!;
;
"January 21, 2015,50,The best pizza,""Award winning pizza of every description. Maybe the best Pizzaria in the United States. If you love pizza and know the difference between good, better and """"the best"""" go there. Sometimes there is a line to get in .""";
;
January 1, 2015,50,Amazing pizza,It you think that it is impossible to find a real napoletana pizza in San Francisco..go to this place! It is delicious the pizza they do. I strongly suggest to try it! We would live to go again!!!;
;
"December 31, 2014,30,Nice staff and good pizza,""The staff is very welcoming and attentive, but the pizza is average. The restaurant is well decorated and the prices are very fair.""";
;
"December 27, 2014,50,Yum,""The wait is intense. Go early, say 5:30, if you want to sit around 6:20. But the NY pizza was amazing. So so good! Worth the wait.""";
;
December 18, 2014,50,Excellent food and service,Best pizza stateside albeit on the pricey side. Excellent service. Will definately return to tey their Tartufo pizza.;
;
"December 12, 2014,50,Delicious pizza,""We got there right as they opened, and we're glad that we did. It's a very busy place, which made sense after eating their food. The margherita pizza is amazing. Definitely worth checking out!""";
;
"December 7, 2014,50,"""""" crunch, crunch and more crunch"""""",I have a hate/love relationship with this place. I hate it because now any pizza that I try cant satisfy me anymore. I love it because its the BEST pizza I have ever tried.";
;
"December 4, 2014,50,BEST pizza in SF,""I'm a local, so maybe I'm biased, but from the bartender, to the wait staff, to the awesome award winning (and many) types of pizza choices, Tony's is my restaurant of choice! Located in the heart of North Beach, a hip, happening area. Try it!""";
;
December 2, 2014,50,Birthday dinner,Had my birthday dinner here and loved it. I even posted pics on insta. The seafood pizza was awesome but don't take slices back home because they will stink. The Sicilian pizza was great and meaty. Didn't care for hunk crust but others loved it.;
;
"November 30, 2014,50,Wonderful Place for Pizza,""Great place for a wide variety of Pizzas and other Italian food. Great service too, with knowledgeable staff and prompt attention..""";
;
"November 22, 2014,50,Excellent slice,""Little place with few possibilities, but the slices they offer are fairly priced and tastes really great.""";
;
"November 21, 2014,50,Coal Oven Pie!,""Had the Coal oven pizza and loved it, Long wait but worth it! Slices available whilst you wait! Many different varities available!""";
;
"November 12, 2014,30,Nothing special,""Being from New Jersey, where there are literally thousands of pizzerias within a short driving distance,""";
;
"November 9, 2014,50,Great pizza!,""We tried the new yorker pizza, which was fantastic! There was a 45 minute wait even at 2pm, but we were able to sit at the bar right away. 7""";
;
November 6, 2014,50,Pizza extreme,If you have to wait the fabulous pizza made in Tony's is well worth it. Good for families as well as singles. Award winning pizza you won't find anywhere else. A must try for pizza lovers.;
;
"November 5, 2014,40,Worth visiting,""One of the best pizzas I've ever had! The basic margherita wasn't as good as I expected, but the pizza with goat cheese, prosciutto and truffle oil was fantastic!""";
;
November 1, 2014,50,Great pizza,Tony's been voted the best pizza place in usa!!! Great pizza once you work out the menu & pizzas big enough to share!! Love place to eat;
;
"October 30, 2014,50,Best Pizza Ever!,""It was as if I was back in Italy! I would fly back for a weekend just to eat Tony's pizza! Wood fired, coal fired or gas fired.Naples, San Fran or New York style - Tony's has it all.""";
;
"October 24, 2014,30,25 cent charge for box,""nice enough place, friendly staff and ok pizza for the cost, though was surprised about the cost of the box. With that rhetoric I should have also paid for a napkin I guess.""";
;
