25 de octubre de 2015,40,El sitio para comer deepdish pizza,"Es el sitio ideal para comerse la famosa Deepdish Pizza de Chicago. El restaurante es grande pero siempre está lleno. Muy recomendable ir a probar este plato típico de Chicago en este sitio, acompañada de una buena cerveza draft."
13 de octubre de 2015,50,Para repetir,"Mi pareja y yo estuvimos alojados tres noches en Chicago y fuimos recomendados a cenar a la pizzeria, nos gustó tanto que fue nuestro local para todas las cenas. A destacar las pizzas y las ensaladas"
25 de agosto de 2015,30,Pizza Hostigante,"Deep dish pizza era demasiado hostigante en este local. Sin embargo, la ensalada que ofrecían, tenía un sabor incomparable."
12 de julio de 2015,40,Buenisima,Muy buena la deep dish pizza!!! Totalmente recomendable!!! Tardan por lo menos media hora en hacerla pero vale la pena la espera
20 de junio de 2015,50,Excelente,"Desde la recepción, que nos atendió,una camarera de habla hispana, el menú es español, los camareros de salón siempre dispuestos y con la inteligencia de ser siempre alguien de habla hispana. La pizza muy buena, el precio muy bueno"
5 de junio de 2015,50,Espectacular Deep Dish Pizza,"La pizza mas rica de chicago deep dish style, y de entrada una bruschetta con tomate y albahaca, la atencion es excelente y esta muy bien ubicado. Recomendadisismo"
4 de febrero de 2015,50,Muy rico,Decidimos ir por un Deep Dish pues nos habían mencionado lo tradicional que era en Chicago. No nos equivocamos con Lou`s. La pizza estuvo deliciosa y estuvo lista justo a tiempo (pedimos take out por telefono).
29 de noviembre de 2014,50,Delicioso,"Unas pizzas muy diferentes a las normales, deliciosas, gran servicios aunque es larga la espera vale la pena , la decoración muy agradable"
25 de agosto de 2014,40,Una pizza muy original y buenisima,"No es tan plana como otras y esta muy rica de sabor. Tiene individuales y para compartir. Una small para dos personas junto con una ensalada, vas bien y puedes llegar al postre. Tiene mucha gente sobre todo local, por algo será."
18 de agosto de 2014,50,Delicioso y al mejor precio,Deliciosa deep dish pizza a un precio conveniente. La atención fue muy buena. Excelente ubicación si se busca algo para comer en el centro y zona de museos.
16 de enero de 2014,40,Deep Dish Pizza,"Entretenido, buena decoración, gran variedad de planos y cervesas, atención excelente. Impresinbible probar las pizzas al estilo ""Chicago Deep Dish""."
14 de agosto de 2013,50,Excelente lugar a buen precio!,"Si vienen a Chicago, visitar Lou Malnati's es un must pues tienen las mejores pizzas Deep Dish a un precio razonable. Además, las bebidas tienen refill y la atención es muy buena!"
22 de junio de 2013,40,"Tradicional, simple y delicioso","Sabroso y a un precio justo. En una zona de fácil acceso, con un aire familiar y cómodo. De hecho es la tradicional pizza de Chicago!"
10 de enero de 2013,50,Delicioso,"La mejor pizza al estilo Chicago ""Deep dish"", la pizza deliciosa y el precio super bueno, recomiendo pedir una pizza pequeña para dos perorsonas, porque la mediana es mucho."
11 de agosto de 2011,40,"Excelente lugar, pero la pizza no nos gusto tanto","Excelent lugar y atención! En una zona de primera. En lo personal, la pizza deep dish no nos gusto mucho"
29 de septiembre de 2020,30,No es el mismo lugar de siempre.,"Llevo comiendo aquí 25 años. Primera vez decepcionada. Quizás la pandemia o quizás simplemente la pereza. La pizza tenía poco queso y cuando nuestro servidor la trajo no estaba caliente. Por favor, vuelve a tus viejas costumbres"
8 de julio de 2020,50,¡Me encantó!,"Había oído hablar mucho de Lou Malnati's, así que queríamos comprobarlo. No nos decepcionó. Las pizzas estaban deliciosas y valió la pena esperar. El servicio también fue muy bueno."
15 de noviembre de 2019,50,Siempre he tenido una buena comida aquí.,Tengo una pizza de masa profunda de corteza de mantequilla. Fue una de las mejores costras que he comido. Fille debido después de 3 rebanadas. Me encantaron los grandes trozos de tomayoes en su salsa.
24 de octubre de 2019,40,Vacaciones,La ensalada de Malnatis con salami y queso azul es excelente. definitivamente creo que vale la pena hacerlo una vez en la ciudad
11 de marzo de 2020,50,Chicago 2020!,"El restaurante es muy céntrico (cerca de millennium park) El servicio fue muy bueno, pedimos una ensalada, bebidas y la típica pizza. Todo estuvo muy rico y la experiencia fue muy buena."
19 de febrero de 2020,50,Amazing place,La más rica pasta a la parmesana que me he comido en mi vida... deberían abrir una en miami y sería un cliente fijo ..
16 de febrero de 2020,50,La mejor pizza,"El crust de la deep deep dísh nunca se me va a olvidar, es simplemente deliciosa, el servicio es bueno y definitivamente el sabor es único"
29 de enero de 2020,50,La mejor pizza de estados unidos,"El restaurante es muy acogedor son muy amables, la pizza es simplemente deliciosa, es lo mas rico que he comido en estados unidos, es muy grande, te la ponen para llevar, todo es excelente vale la pena todo"
6 de enero de 2020,30,Diferente pero no tan rico,"Diferente pero no tan rico hay mejores pizzas en Chicago, estas pizzas son más la fama de lo que son es una tarta de pizza, la masa parecida a hojaldre y el tamaño excesivo. Las cervezas bien!"
9 de octubre de 2019,50,Deliciosa pizza!,"Deliciosa deep dish pizza, probé la clásica de Chicago y me encantó. Además el servicio fue muy bueno, el mesero Omar explicó el menú y me guió para tomar la mejor decisión."
10 de septiembre de 2019,50,Sorprendente,"Deliciosa pizza deep dish stuffed, jamás imaginé que encontraría algo tan delicioso, me encantó. El sitio súper y los meseros muy atentos."
11 de agosto de 2019,50,Increíble,"La mejor pizza!!! Me encanta es mi segundo año consecutivo que voy y no puedo dejar de saborearme las increíbles pizzas que sé comen ahí, la atención increíble y a pesar de que estaba concurrido nos dieron mesa pronto, Giordanos. Nos vemos el siguiente año."
31 de julio de 2019,50,Pizza diferente,No puedes a irte de Chicago sin probar esta pizza tan diferente Pizza de unos 3cm de alto con mucho queso y un tomate sofrito con muchas especies en la parte alta Original diferente y sobre todo continente
2 de julio de 2019,50,Delicioso,"Es una pizza demasiado deliciosa, es gruesa y con muchísimo queso, el sabor perfecto al estilo chicago, solo una cosa, la preparan fresca por lo que tarda un poco en llegar"
28 de junio de 2019,40,"La pizza que debes probar, muy buena, muy grande, muy sabrosa","En hora pico te piden que pidas tu pizza que tarda como 40 minutos y te ofrecen mesa en 30 minutos, demasiada gente, poco espacio en interior y como llovía estaba llenísimo."
19 de marzo de 2019,40,Puede mejorar,"La experiencia estuvo bien, comimos un buen deep dish y lo pasamos muy bien con la familia, pero la pizza no ocasiono esa explosión de sabores que esperábamos... aun que buena pero le falto algo."
4 de marzo de 2019,30,"Regular, buen precio.","Es un lugar muy recomendado para visitar y comer la famosa deep dish, que es una pizza ancha, para mi gusto demasiado pan, pero a un precio adecuado."
4 de marzo de 2019,30,Sobrevalorado,"La pizza estuvo buena pero no fue la gran cosa, además de que la chica está gigante, mi novio y yo no pudimos acabárnosla. Cabe aclarar que no recomiendo pedir entradas o ensalada, mejor esperar la pizza para poder disfrutarla."
8 de enero de 2019,30,Servicio lento,"Cenamos en la sucursal cerca del aeropuerto Midway y el servicio fue muy lento (los locales ya nos habían advertido sobre eso) fuera de la lentitud, la comida es buena."
12 de diciembre de 2018,50,"Comida rica, cena agradable","El restaurante es muy rico, pedimos de entrada unas alcachofas empanizadas, muy ricas, después pedimos una pizza de masa delgada también muy rica. En este restaurante lo famoso es la pizza rellena. Muy buen servicio, el vino hizo un complemento delicioso a nuestra pizza."
21 de octubre de 2018,40,Servicio un poco lento,"Muy buenas pizzas, con un gran sabor y muy tradicionales en Chicago. Es una visita obligada y un buen lugar para venir con amigos y tomar una cerveza. Solo el servicio un poco lento pero el personal muy amable."
5 de octubre de 2018,10,Pizza fría y sin gusto,Lamentablemente no chequeamos en Tripadvisor como siempre lo hacemos. La pizza es un verdadero desastre. Por empezar llegó fría. La muzzarela sin gusto y la salsa con gusto a viejo. Evitar!!!!
4 de octubre de 2018,50,Restaurante Giordano’s Prudential Plaza Chicago,"Extraordinaria la pizza , la atención muy buena, el ambiente muy agradable . Hay que esperar por la mesa pero vale la pena"
2 de octubre de 2018,50,Giordano´s Pizza Palace,muy ricas todas la pizzas regresamos varias veces ya que nos encanto y también a mis hijos les gustaron las pastas que ahí sirven regresaría sin dudarlo
27 de septiembre de 2018,50,Comida obligatoria en Chicaho,"La deep dish pizza es lo mejor que probarán. La vegetariana y la de carnes son la mejores, vayan con calma porque tarda unos 40 minutos en estar lista."
5 de septiembre de 2018,20,no vale tanto la pena,"Mucha espera (una hora promedio) para una pizza estilo Chicago pero bastante más pesada que en otros lados. Quizás haya sido mala suerte en este local, o quizás sea solo el marketing..pero hay mejores pizzas deep dish en otros lados."
8 de agosto de 2018,50,Excelentes pizzas y grata atencion,Pizzas excelentes. La verdad que su fama es merecida. Es un infaltable si vienes a chicago. Super recomendable. No es lo mas barato pero es buenisimo
31 de julio de 2018,50,Delicioso!,"Muy buena atención, los locales son cómodos y los trabajadores muy amigables. Las pizzas son deliciosas y grandes, no pude comerme más de 1 pedazo. Volvería sin duda."
30 de julio de 2018,50,Excelente,"Muy buenas pizzas, con gran cantidad de queso y una salsa exquisita!, también muy buenos los chicken wings!! La espera por una mesa fue de proximadamente una hora.. pero definitivamente vale la pena!! Lugar imperdible en Chicago!!"
26 de julio de 2018,50,Pizza extraordinaria,"La pizza es super deliciosa, pero también probé las alitas de pollo, wowwww increíble el sabor, muy buen servicio y realmente superó mis espectativas el lugar"
11 de julio de 2018,50,Una pizza Increíble,"Una de las mejores pizzas que me he comido, definitivamente impresionante, excelente masa, una salsa increíble y los rellenos no tienen desperdicio"
11 de junio de 2018,50,Excelente lugar para probar la pizza de Chicago,Excelente lugar para probar la pizza de Chicago estilo Deep Dish. Hay que esperar bastante tiempo por la pizza pero vale la pena. La cerveza en jarra resulta ser mucho mas económica que pedirla por vasos.Recomendable 100%
30 de mayo de 2018,40,Chicago pizza,Excelente la.calidada dd la comida. Tuvimos que esperar habiendo un salón con mesas vacías no entendimos el motivo. La pizza riquisima
20 de mayo de 2018,50,Excelente sabor,"No hay nada mejor que probar la pizza tradicional de Chicago, cuando llegamos era día de las madres, osea que el lugar estaba abarrotado pero esto no importo pues nos atendieron bien y rápido."
17 de mayo de 2018,50,Excelente lugar,"Excelente pizza. Cuidado con las porciones porque están muy bien servidas. Es un lugar muy conocido, por lo tanto, hay lista de espera y una vez ordenando, la pizza tarda 45 min aprox. Sin embargo, vale la pena la espera."
30 de abril de 2018,40,Un ‘must’ en Chicago,"Pizzas enormes y que no defraudan. El staff amable y muy bien situado. El único ‘problema’ y que es totalmente comprensible es que las pizzas tardan en llegar unos 45 min, por lo que si vais con prisa tenerlo presente."
19 de abril de 2018,50,Pizza clásica en Chicago LO MEJOR LAS ENSALADAS,"Vale la pena conocer, exceso de queso (La clásico del lugar es muy rica) cerveza exquisita pero de verdad lo mejor son las ensaladas quede impactada con el sabor."
4 de abril de 2018,40,Deep dish pizza,"Llegamos y estaba llenisimo, es un lugar muy famoso entonces hay que tener paciencia. La pizza deep dish tarda 45 minutos aproximadamente en estar lista pero vale la pena, el queso delicioso. Muy recomendable"
5 de marzo de 2018,50,Excelente y diferente,"La pizza estuvo excelente, es diferente a las pizzas que usualmente encontramos en otras ciudades. El tiempo de espera es de aproximadamente 45 min desde que se realiza la orden y llega a la mesa."
23 de diciembre de 2017,20,Mmmmm normal,"Es un lugar que se debe conocer si vienes a Chicago, pero las pizzas no son gran cosa, el servicio es normal y no pasa de lo tradicional."
21 de noviembre de 2017,40,Pizza a tope de queso,"Si te gusta la pizza y el queso, lo vas a flipar, jajajajajjaa! Para dos personas con la pequeña es más que suficiente. Tardan un buen rato en prepararla, eso sí. El trato es amable y juvenil."
19 de noviembre de 2017,40,"Bueno, pero no extraordinario","Elegimos esta pizeria por su gran reputacion, pedimos una pizza vegetariana y una special; ninguna de las dos supero nuestras espectativas. Mucho tiempo de espera (45 minutos) . En nuestra opinion su fama esta excedida a su realidad"
6 de noviembre de 2017,40,Hay que probarlo!,"Pizzería de las que nada envidian a las porteñas. Muy bien acondicionada a la tradicional Chicago de las mafias, tiene una vasta carte de variedades y tamaños. Vale la pena compartir por lo abundantes. Siempre acompañado de una cerveza helada."
19 de octubre de 2017,30,PIZZA TIPICAL CHICAGO,"Visita obligada para probar la pizza de Chicago, totalmente diferente a cualquier pizza. Mas bien tiene la apariencia de un quiché. Está muy rica pero llena mucho. El restaurante agradable, con bastante tiempo de espera, pero eso sí te avisan antes por sino quieres esperar."
12 de octubre de 2017,40,Visita obligada,"Estas son las pizzas típicas de Chicago, los gruesas como paste, pero a base del que que tienen, no de la masa. Son deliciosas. También tienen otro tipo de comida italiana sabrosa."
25 de septiembre de 2017,50,Diferente y sabrosisima!,"Un lugar agradable, muy animado con buena atención y la pizza con borde alto contiene una muzzarela de exelente calidad con una exquisita salsa, la masa no es la típica de pizza, mas bien crocante!"
19 de septiembre de 2017,30,PIZZA QUE NO ES PIZZA,Llaman pizza especial a una que no lo es ya que es una tarta alta llena de cosas... tambie podes pedir una clasica y bajita pero todos te recomiendan pedir esta que n
16 de septiembre de 2017,40,Deep dish pizza!!!,"Muy buena pizza, tiene queso en abundancia, buenas combinaciones de ingredientes, si vienen A Chicago es de las comidas que no Hay que dejar de probar!!!"
15 de septiembre de 2017,40,Excelente!,"Pizza de Giordano´s diferente a la que uno come en Argentina con masa media o en la bella Italia que es con masa super fina, en Giordanos parece una tarta! Riquisima, eso si ir con paciencia, mucha gente y tarda un poco!"
13 de septiembre de 2017,40,Deep dish,Una pizza increíble y de un estilo que no había probado. Súper sabrosa. Personal muy amable. La pizza tarda un poco en hacerse pero merece totalmente la pena.
12 de agosto de 2017,40,Buena pizza Chicago style,"Si lo que se quiere es probar la pizza al estilo Chicago, esta es una buena opción. Es un sitio muy turístico y hay que esperar 45 minutos a que preparen la pizza, pero la espera merece la pena."
18 de julio de 2017,50,Una nueva aventura de pizza,Una muy buena opción para comer pizza en Chicago. Se debe esperar pero vale la pena tomarse algo y disfrutar de esa pizza.
13 de julio de 2017,50,Great Deep Dish Pizza!,"Excelente pizza profunda, con una chica es suficiente para 2 adultos. Para los niños recomiendo la pizza thin crust del menu de niños."
13 de julio de 2017,40,Excelente pizza!! Muy lento!,El sabor de la pizza es excelente y muy diferente a lo que generalmente hay. Muy recomendable. Solo vayan con tiempo ya que para ser un lugar que practicamente solo vende pizza es muy tardado. Esperamos cerca de 45 minutos por la pizza.... :(
8 de julio de 2017,50,La mejor pizza que he probado,"La verdad es que no me gustan las pizzas, no me gusta el queso, y no me gusta el fast Food, pero aquí como me tengo que quitar al sombrero. Espectacular el sabor de esta pizza ❤️❤️❤️"
23 de junio de 2017,50,Excelente,Una pizza espectacular la deep dish. Única. Vale mucho la pena y es una de las opciones imperdibles de Chicago
24 de mayo de 2017,50,Simplemente la mejor pizza de la vidaaaaa,"No hay una pizza como esta la deep dish pizza es la mejoooor, simplemente deliciosa, el personal es increíblemente amable y el servicio muy eficiente. esta pizzzaaaaa es la mejor del muuuundo"
13 de mayo de 2017,50,"SI o SI !!!!!, Visitar","Si andas por chicago, no podes dejar de pobrar estas pizza ne Giordano's. Sera muy dificil encontrar algo parecido o mejor. Cuando vas te advierten que tiene una demora de 40 minutos, si leiste bien. Pero vale la pena la espera."
11 de mayo de 2017,50,La mejor pizza,"Excelente pizza, realmente es una visita obligada en la ciudad de Chicago. Hay una cerca de la torre Sears. Muy recomendable"
7 de mayo de 2017,30,Algo que debes probar,"Era lo primero en la lista, cuando fuimos a Chicago pero realmente no lo repetiríamos, de hecho es la antítesis de las pizzas que nos gustas finas y crujientes, esta es super ancha y llena de queso, debes probarla, pero no fue de nuestro agrado."
25 de abril de 2017,40,Un clásico de la ciudad,"Un lugar que debes visitar para disfrutar de una excelente pizza, un ""must"". Pero ve temprano ya que después de las 7 pm esta a reventar, muchas mesas grandes. Pero sobre todo ve con hambre por que la pizza es inmensa"
12 de abril de 2017,50,Excelente pizza la mejor,Una de las mejores pizzas que haya comido. Hace honor a si fama muy buen servicio la calidad y sabor de los alimentos excelente aunque un poco tardado por tanta gente que hay
11 de abril de 2017,50,Experiencia única,"Sin duda un lugar de debes conocer, la pizza es única y muy rica al igual que los demás platillos... De preferencia reserven siempre hay mucha gente..."
4 de abril de 2017,50,La mejor deep dish,"Un poco lento, pero vale la pena. Cuando en las tardes ves mucha gente caminando con su caja de pizza, es porque está buenísima. La probamos y efectivamente, está buenísima."
25 de marzo de 2017,40,Bueno,"Fui por referencia de familiares, la pizza que pedimos es muy distinta a la que estoy acostumbra. Es bastante buena recomiendo visitar el lugar."
23 de febrero de 2017,50,¡Fantástico!,"Leí muchas recomendaciones de éste lugar y créanme: ¡Se quedaron cortos! ¡Es deliciosamente maravilloso! Llegamos al medio día y obtuvimos la energía para el resto de la tarde de una forma espectacular, nos atendieron maravillosamente en español, gracias a Omar."
21 de febrero de 2017,40,Deep Dish Pizza,"El lugar es agradable y tiene un gran movimiento de clientela, hay que llegar y anotarse en una lista y ordenar algo en lo que te asignan tu mesa, la pizza tarda un rato en llegar pero vale la pena la espera."
18 de febrero de 2017,50,Excelente atencion,Platos abundantes. Precios razonables y excelente calidad de los ingredientes. Las bebidas gasesosas se pagan el primer vaso despues es libre su consumo.
17 de febrero de 2017,50,LA mejor deep Pizza,"de las pizzas tradicionales de chicago que HAY que probar, en este lugar está sin duda es la mejor de la zona."
15 de febrero de 2017,40,Muy buena pizza,"Buena opción para comer, me parece que hay mejores opciones de una buena deep dish, la atención es regular"
27 de enero de 2017,50,Muy rico,"Es un clásico para visitar cuando estás en Chicago, sin embargo hay que considerar que es tardado 40-50 min (lo dice en el menú) pero vale la pena"
19 de enero de 2017,50,Lo mejor,"Realmente si tienen la oportunidad de probar pizza de otro planeta este es el Restorant para mi gusto número 1 , los precios no módicos pero vale la pena y el personal también habla español."
23 de diciembre de 2016,40,Deliciosa pizza y platillos italianos,"Giordano´s no decepciona. El sabor es bueno y la experiencia única sin embargo, para mi gusto, debería servirse mas caliente para que el queso alcance a derretirse por completo."
20 de diciembre de 2016,50,Exquisita Pizza,"Exquisita Pizza. No tengo mucha experiencia comiendo pizza estilo Chicago, pues anteriormente solo la he comido en Chicago UNO Grill, la cual es buena. Pero la de Giordano es mucho mejor, es simplemente exquisita."
14 de diciembre de 2016,30,Me decepcionó un poco...,"Había escuchado tantas opiniones de la pizza ""deep dish"" de Giordano's, que cuando finalmente la probé me decepcionó un poco. Pedimos la pizza ""clásica"" y está buena, pero hasta ahí.."
9 de diciembre de 2016,40,Muy buen lugar para pastas y pizas,"Algunas personas en recepcion hablan español, los mozos muy amables. El plato de espagueti es enorme. Lasagna rica pero con gusto a poco."
1 de diciembre de 2016,40,Merece la pena,"Pedimos alitas y una pizza mediana: buena cantidad para dos personas. Las alitas muy picantes. La pizza muy rica, no creo q sea la mejor pero desde luego se disfruta. Pega: la espera entre el primer y segundo plato (20 min)."
13 de noviembre de 2016,30,Sobrevalorado,"Está normal, no llega ni de lejos a la altura de las pizzas en Italia o España. Falla sobre todo la masa, aunque está sabrosa. La verdad es curiosa pero yo no la recomiendo. El servicio bien, ambiente ruidoso."
1 de noviembre de 2016,50,"EXCELENTE PIZZA , PERO MUCHA ESPERA. . .","Muy buena la pizza , pero mucha gente durante todo el dia ! Como nos habian recomendado optamos por ir muy tarde en la noche , casi al cierre del lugar , se come muy bien."
22 de octubre de 2016,30,Pizza regular y tardaron 35 minutos en servirla,por ser un restaurante italiano deja mucho que desear... pizza sosa aunque buena presentacion Agradable terraza aunque el camarero se quejo porque solo le dejamos 3 dolares de propina ...
18 de octubre de 2016,50,Delicioso!!!!,"Fui en familia y que pizza mas ric!!!a, La verdadera pizza estilo Chicago!!! NO se la pueden perder!!!!"
16 de octubre de 2016,20,Pizza prefabricada,"El local está muy bien y gran ambiente. Una hora de espera! La pizza prefabricada, no vale mucho! Ambiente americano!"
11 de octubre de 2016,10,"""PÉSIMA EXPERIENCIA""","Después de 40 minutos de espera para que asignarán mesa, nos tomaron el pedido y llego caí hora y media después, lo que pudo haber sido una buena pizza se convierte en una horrible experiencia. NO LO RECOMIENDO!"
7 de octubre de 2016,40,excelente pizza,"definitivamente tienes que probar la pizza estilo chicago y aunque debes ir consciente que tendrás que esperar por ella una hora vale la pena, el servicio calidad y sabor del lugar es muy bueno"
26 de septiembre de 2016,50,Excelente pizza y servicio.,"La dip dish pizza es excelente, la mejor, sin embargo se debe esperar cerca de 40 minutos para su preparación, sin embargo, vale la pena la espera. El personal es amable y servicial."
19 de septiembre de 2016,50,Deliciosa opcion!,Lugar obligado siempre que visites Chicago! de la mejor comida italiana y la inigualable pizza estilo chicago!
18 de septiembre de 2016,50,"Pizza, pizza y más pizza.",Vale la pena esperar. Pizza estilo Chicago es un must. Deliciosa. La masa de muy buen sabor. Precios razonables y buen trato. Excelente lugar.
9 de septiembre de 2016,50,LA MAS DELICIOSA PIZZA,"La pizza es deliciosa, el lugar bonito la atención muy amable pero tuvimos que esperar casi hora y media por una mesa."
6 de septiembre de 2016,40,Las mejores pizzas de Chicago,"Buenísimas!!! Hay que esperar una gran cola para comer, y las pizzas son caras, sobre unos 30$. Lo que hicimos nosotros, que éramos 3, fue compartir 2 pizzas y nos sobró, y mientras esperábamos dimos una vuelta por los alrededores."
31 de agosto de 2016,50,Excelente lugar,"Amerita pasar por acá a comer la auténtica deep dish pizza. La pizza es enorme. Éramos dos, y pedimos la Small y sobraron dos porciones. La verdad que es magnífica. Muy rica y sabrosa. Sin duda volvería"
27 de agosto de 2016,50,Wow!!,Pizza imperdible!! Esto no lo encuentras en ninguna parte de México!! Y es deliciosa... Venden congelada también para que la puedas llevarle un pedazo de cielo a alguien!
6 de agosto de 2016,40,La mejor pizza de Chicago,Una de las mejores pizzas que he probado. La cantidad es ENORME así que recomiendo pedir una ración pequeña. El trato de los camareros es bueno aunque no excepcional. La única pega es que tienen Pepsi en lugar de Coca Cola.
4 de agosto de 2016,30,Solo regular la comida,"Esta pizza es un exceso de queso, masa e ingredientes. Aquí al parecer lo que prima es la cantidad por sobre la calidad. Lou Malnati en el mismo estilo de pizza es muy superior."
2 de agosto de 2016,40,Pizza muy rica.,Tras un paseo por el Navy pier decidimos ir a comer a este restaurante y nos gustó mucho. La pizza original estilo chicago es muy original y está muy rica. Consejo. no pedir entrantes ya que la pizza es muy contundente.
30 de julio de 2016,50,Excelente Lugar.!!!,"una Pizzería con muy buena calidad en sus productos, recomiendo la Pizza Rellena Giordanos acompañada de una jarra de cerveza...es realmente un placer y sin dudas una de las mejores pizzas del mundo."
29 de julio de 2016,40,Pizza tradicional y pizza especial de la casa,"Es un restaurant típico italiano con pizzas de variados gustos, solo que tienen una pizza especial como rellena, pero que se parece a una especie de tarta, muy rica, y previos razonables."
28 de julio de 2016,30,"Pizza normal, mucha demora","Nos sentamos en la barra, y la pizza demoro casi una hora. El ambiente es muy ruidoso. Buena cockteleria y buena atencion"
27 de julio de 2016,50,Pizza y cerveza,"Un lugar imprescindible en Chicago, una pizza para compartir junto con una jarra de cerveza son de lo mejos"
25 de julio de 2016,50,Exelente,"Un lugar para comer en familia una pizza única en su estilo, para los amantes del queso, una pizza de verdad inolvidable"
22 de julio de 2016,50,Comida por la ciudad,"Es un agradable , su terraza tiene vista a una tranquila fuente, buena para platicar. La Pizza es gigante y la pasta también, llega con hambre pero no mucho por que la pizza tarda 45 minutos."
26 de junio de 2016,50,La mejor pizza!,"Desde que estuve visitando Italia no había probado una pizza tan deliciosa como esta, un poco diferente por su forma ""plato hondo"" exquisita, me encanto su salsa, el típo de pasta, los ingredientes estuvo bien esta opción, la mejor!!"
23 de junio de 2016,50,Deep dish pizza !!!!!!,"La mejor Pizza estilo Chicago que provee en Chicago!!!! A contraesquina de Skydesk!!!!! Imperdible!!!!! La atención es muy buena, el restaurante acogedor con toque italiano, buen precio. La Pizza tarda unos 40 mins en llegar a tu mesa... Pero definitivamente vale la Pena esperar!!! B"
21 de junio de 2016,40,Muy buena pizza!,"Excelente versión de pizza estilo Chicago, muy buena atención y con precios muy accesibles, además a mediodía ofrecen ofertas muy convenientes. Muy recomendable!"
15 de junio de 2016,50,Imprescindible,"Visítalo con tiempo, deberás esperar para que te asignen tu mesa, pero puedes ir ordenando. Te recomiendo las pizzas,pero hay más opciones. Tienen varias sucursales en la ciudad."
7 de mayo de 2016,30,Buenas pizzas pero altos precios,"Local de franquicia, con pizzas de todo tipo y al estilo Chicago. buenas variedades, ricas pero los precios un poco por encima de la media."
18 de abril de 2016,50,Excelente!!! Precio razonable,"Muy buena pizza. Excelente atención y a un precio mediano. Cálido ambiente. Nos gustó la atención, la calidad de la pizza y la ambientación , hermosa."
4 de abril de 2016,50,La Pizza estilo Chicago,"La mejor pizza estilo Chicago que he comido, buena atención, lindo restaurant y los precios accesibles, muy muy bueno"
24 de marzo de 2016,50,Excelente pizza!,"Como todos los restaurantes de esta cadena, las pizzas son excelentes. Pizzas al estilo de Chicago, rellenas! La atención es excelente. Volvería a ir!"
3 de febrero de 2016,50,Exquisita,"El mejor lugar para comer una pizza estilo Chicago con una buena cerveza !! La pizza tarda de 30 a 40 min en esta lista, pero la verdad es muy riquísima y vale pena esperar."
29 de enero de 2016,50,Es una de las mejores pizzas que me he comido en la vida,"El costo de la pizza no es el más economico pero la verdad vale la pena ir a probar la comida de alla, la masa y los ingredientes hacen que sea una combinacion increible. el sitio es muy tranquilo, iluminado y tiene un buen servicio"
23 de diciembre de 2015,50,Riquísima,"Muy buena pizza al estilo Chicago, estuve primero en pareja y luego con amigos acompañando la pizza con una jarra de cerveza y disfrutando de buenos momentos"
22 de diciembre de 2015,40,Excelentes pizzas,"La atencion varia un poco dependiendo de quien te atienda, en mi caso me atendio un señor con mucha experiencia y la atencion me parecio muy buena. Las pizzas son muy ricas, y es bueno seguir las recomendaciones en cuanto a las cantidades."
20 de diciembre de 2015,40,Pizzas Rellenas deliciosas,"Las pizzas rellenas de este lugar son muy buenas, al igual que las pastas, que son muy recomendables,"
6 de diciembre de 2015,30,Servicio muy lento,"Tuve oportunidad de comer en Giordano's Pizza en Chicago. El restaurant esta bien ambientado y tiene bastante onda, sin embargo el servicio es extremadamente lento. Habiendo otros lugares similares en la zona, no lo recomendaria."
26 de noviembre de 2015,50,Gran Lugar para Comer,"Las mejores Chicago Pizzas de la ciudad, muy muy buenas, en un lugar agradable y muy centrico de la ciudad, muy cerca del SkyDeck Debido a las caracteristicas de las pizzas estilo chicago, se demoran alrededor de 40 minutos, pero valen la pena"
11 de noviembre de 2015,50,Pizza Estilo Chicago,"Espectacular la pizza estilo Chicago, merece la pena probarla. Tienes que ir, y ya te avisan que la pidas mientras esperas a que te den mesa, porque les cuesta entre 45' y 1 hora. Un aperitivo mientras esperas con una cerveza merece la pena"
11 de noviembre de 2015,50,Pizzwria,La mejor pizza de Chicago. Ven con hambre y no podrás resistirte a este espectacular manjar y te aseguro que repetirás antes de marcharte
10 de noviembre de 2015,50,"Si no vas a Giordano´s, no fuiste a Chicago","Un lugar realmente imperdible, sus recetas, calidad de comida y buenos precios lo hacen un punto a tener en cuenta. Normalmente tienes que esperar por una mesa por lo que es recomendable ordenar tu comida mientras al mismo tiempo esperas por tu mesa"
30 de octubre de 2015,50,great pizza!!!!!!!!!!!,"La mejor pizza, Primera vez en Chicago , fuy a conocer con mis hijos. Primera vez en Giordanos, vale toda la espera!!!! Minimo 40 minutos."
27 de octubre de 2015,40,Pizza tipica de Chicaco,"Es una pizza típica de chicago, con mucho queso y salsa arriba del queso, es al revés que las tradicionales. Esta bueno para probar algo distinto pero no supera las pizzas tradicionales!"
12 de octubre de 2015,50,Nadie miente sobre esta pizza,"Desde el momento en que le conté a mis amigos y familiares sobre mi viaje a Chicago, todos sin excepción me recomendaron Giordano's, y la verdad, todos tenían razón, exquisita, muy buen servicio, a un precio ""normal""."
12 de octubre de 2015,30,Novedosa opción/,"La auténtica pizza de Chicago! Sus alitas muuuuy buenas Hay varias sucursales y puedes pedir previo a llegar, no sé de los postres, me faltó estómago"
10 de octubre de 2015,40,Pizza diferebte,"La pizza es deliciosa y diferente. Venden cerveza artesanal. Mucha gente, ir preparado para esperar.esperarpoco. es"
